Item Number,Item Name,Item Description,Size,Regular Price,UPC,Department Name,Qty 1,On Order Qty
787,5X5 STRAIGHT CLOSURE 14,,14,11000,,BUNDLES,0,0
814,"BLONDE WIG 12""",,,23000,,BUNDLES,-2,0
532,Gel Hair Colour 7.3 Medium warm,Beauty,,1230,0075724062863,BEAUTY SUPPLIES,1,0
559,Top Brass Hair Thicker,Beauty,,620,0309973660007,BEAUTY SUPPLIES,1,0
586,NAKED MAX  FOAMING SOLUTION 32O,Beauty,,2200,0051416190625,BEAUTY SUPPLIES,-2,0
1596,Colour Sensation Black,Beauty,,1010,0603084458776,BEAUTY SUPPLIES,0,0
1623,Himalaya Neem and Tumeric Clean,Beauty,,400,0605069500708,BEAUTY SUPPLIES,-36,0
641,COCO RESTORE CREME COND CLEANS,,,1500,0649010351407,BEAUTY SUPPLIES,3,0
669,PAW  WONDER BLENDER 6PACK,,,2500,0100000108178,BEAUTY SUPPLIES,-9,0
728,CONTACT LENS,,,2500,,BEAUTY SUPPLIES,14,0
755,"ANNIE 18""HEAD WRAP ASSORTED",,,400,0705372086194,BEAUTY SUPPLIES,0,0
788,5X5 DEEP CURLY CLOSURE,,12,10500,,BUNDLES,2,0
815,SACHA FIX IT SPRAY,,,2100,0763130007157,BEAUTY SUPPLIES,3,0
823,UNICORN  BANDOO,,,1000,,KIDS,-1,0
533,Gel Hair Colour 9.2 Light caram,Beauty,,1230,0075724062665,BEAUTY SUPPLIES,0,0
560,Zimii Neautralizing Shampoo 8oz,Beauty,,700,0636853000104,BEAUTY SUPPLIES,-9,0
587,NAKED SATIN SILKENING GLAZE 40Z,Beauty,,1900,0051416190052,BEAUTY SUPPLIES,1,0
1597,Colour Sensation Darkest Brown,Beauty,,1010,0603084458806,BEAUTY SUPPLIES,0,0
1624,Himalaya Almond Moist Cleansing,Beauty,,400,0605069500685,BEAUTY SUPPLIES,3,0
642,COCO RESTORE LEAVE IN CONDITION,,,1500,0649010351254,BEAUTY SUPPLIES,3,0
670,CLAIROL BW2,,,530,0070018102638,BEAUTY SUPPLIES,14,0
729,ANNIE BUDDON SCARF MULTI-COLOR,,,570,0705372044637,BEAUTY SUPPLIES,-1,0
756,"ANNIE 18""HEAD WRAP VIVID 6MM",,,400,0705372086200,BEAUTY SUPPLIES,0,0
789,5X5 DEEP CURLY CLOSURE,,14,11000,,BUNDLES,3,0
816,BCBG BAG,,,3500,,BEAUTY SUPPLIES,-2,0
827,ZIMII SETTING LOTION 02,,,165,0636853800209,BEAUTY SUPPLIES,-3,0
855,COLOURPOP SHAYLA X COLOURPOP,,,0,,BEAUTY SUPPLIES,2,0
534,Gel Hair Colour 9.23 Light Gold,Beauty,,1230,0075724062658,BEAUTY SUPPLIES,-1,0
561,Zimii Neautralizing Shampoo 16o,Beauty,,1050,0636853000111,BEAUTY SUPPLIES,2,0
588,NAKED INFUSION 365 4OZ,Beauty,,1400,0051416190823,BEAUTY SUPPLIES,2,0
1598,Colour Sensation Medium Natural,Beauty,,1010,0603084458868,BEAUTY SUPPLIES,0,0
1625,Himalaya Cream? Honey Nourish C,Beauty,,400,0605069500692,BEAUTY SUPPLIES,2,0
643,COCO RESTORE CONDITIONER,,,1500,0649010351155,BEAUTY SUPPLIES,3,0
671,STAINLESS STEEL NECK/EAR BOX,,,2300,,BEAUTY SUPPLIES,-8,0
730,ANNIE SLEEPING CAP MEDIUM SIZE,,,450,0705372044170,BEAUTY SUPPLIES,1,0
757,ANNIE WAVE HEADBAND 1CT BLACK,,,375,10705372088416,BEAUTY SUPPLIES,2,0
790,5X5 DEEP WAVE CLOSURE 12,,12,10500,,BUNDLES,2,0
817,ESSATION DRY SCALP COND 32OZ,,,2600,,BEAUTY SUPPLIES,2,0
828,PUPS RULE,,,1000,,KIDS,-1,0
856,COLOURPOP LUXGLOSS,,,0,,BEAUTY SUPPLIES,1,0
535,C/N Hair Colour #30 Red Hot Bur,Beauty,,625,0075724640306,BEAUTY SUPPLIES,-6,0
562,Zimii Thermal Sheen Booster 2oz,Beauty,,200,0636853800025,BEAUTY SUPPLIES,-6,0
589,NAKED MOISTURE WHIP CONDITIONER,Beauty,,1500,0051416190601,BEAUTY SUPPLIES,2,0
1599,Nutrisse Black #10,Beauty,,1640,0603084242733,BEAUTY SUPPLIES,0,0
1626,Himalaya Cucumber Refreshing Cl,Beauty,,400,0605069500715,BEAUTY SUPPLIES,3,0
644,PINK NOB LUSH GROWTH OIL,,,1200,0038276006648,BEAUTY SUPPLIES,0,0
672,NECKLACE $1200,,,1200,,BEAUTY SUPPLIES,-48,0
702,vday-set,,,2000,,BEAUTY SUPPLIES,0,0
731,HARD WAVE BRUSH,,,460,0705372020600,BEAUTY SUPPLIES,-3,0
758,ANNIE 10OZ ROUND SPRAY BOTTLE,,,290,0705372047034,BEAUTY SUPPLIES,-1,0
791,5X5 DEEP WAVE CLOSURE 14,,14,11000,,BUNDLES,4,0
818,ESSATION DRY SCALP SHAMP 32OZ,,,2500,,BEAUTY SUPPLIES,1,0
829,place shirt,,,1200,,KIDS,-16,0
857,"REINGTON 1/2 - 1"" WAND",,,6000,0074590509526,BEAUTY SUPPLIES,-2,0
536,C/N Hair Colour #31 Vivid Red,Beauty,,625,0075724640313,BEAUTY SUPPLIES,-6,0
563,Zimii Thermal Sheen Booster 8oz,Beauty,,660,0636853000265,BEAUTY SUPPLIES,-6,0
590,NAKED QUENCH PURE MOISTURE 16OZ,BEAUTY,,1500,0051416081145,BEAUTY SUPPLIES,0,0
1600,Nutrisse Dark Berry Burgundy #4,Beauty,,1640,0603084493647,BEAUTY SUPPLIES,0,0
1628,Garnier Sleek & Shine Conditin,Beauty,,850,0603084491261,BEAUTY SUPPLIES,0,0
645,PINK NOB TRUE SHINE OIL MIST,,,1200,0038276006679,BEAUTY SUPPLIES,1,0
673,NECKLACE $1500,,,1500,,BEAUTY SUPPLIES,-219,0
703,necklace set,,,2000,,BEAUTY SUPPLIES,-38,0
732,PIN TAIL COMB BLACK,,,120,0705372000299,BEAUTY SUPPLIES,-31,0
759,RUBBER BAND ASSORTED 250CT,,,200,0705372031538,BEAUTY SUPPLIES,-15,0
792,5X5 LOOSE DEEP WAVE CLOSURE 12,,12,10500,,BUNDLES,1,0
819,ESSATION SCALP OIL 4OZ,,,1150,0051416081206,BEAUTY SUPPLIES,1,0
830,STRAIGHT 12 WIG,,,15000,,BEAUTY SUPPLIES,-1,0
858,ANDIS PRESS COMB,,,7000,0040102383007,BEAUTY SUPPLIES,-2,0
537,C/N Hair Colour #20 Light Golde,Beauty,,625,0075724640207,BEAUTY SUPPLIES,0,0
564,Zimii Concentrated Setting Loti,Beauty,,750,0636853801206,BEAUTY SUPPLIES,1,0
591,ESSATIONS TEA TREE SHAM 8OZ,Beauty,,1300,,BEAUTY SUPPLIES,3,0
1601,Nutrisse Darkest Berry Burgundy,Beauty,,1640,0603084493630,BEAUTY SUPPLIES,0,0
1629,Garnier Sleek & Shine Leave in,Beauty,,850,0603084267682,BEAUTY SUPPLIES,1,0
646,PINK SMOOTH TOUCH KIT SUPER,,,950,0038276905781,BEAUTY SUPPLIES,1,0
674,STAINLESS KNOBS $800,,,800,,BEAUTY SUPPLIES,-4,0
733,DELUXE MESH WRAP,,,520,0705372044262,BEAUTY SUPPLIES,-4,0
760,MS REMI SHOWER CAP ASST COLOUR,,,195,0705372044699,BEAUTY SUPPLIES,-2,0
793,5X5 LOOSE DEEP WAVE CLOSURE 14,,14,11000,,BUNDLES,2,0
820,CLAIROL BASIC WHITE SACHET,,,450,,BEAUTY SUPPLIES,-12,0
831,COMB 80,,,0,,BEAUTY SUPPLIES,-48,0
859,SLIIPERS,,,3000,,KIDS,-2,0
538,C/N Hair Colour #40 Lightest Bl,Beauty,,625,0075724640405,BEAUTY SUPPLIES,-6,0
565,Zimii Hydrating Foaming Mousse,Beauty,,900,0636853000524,BEAUTY SUPPLIES,0,0
592,ESSATIONS REFRESH SHAMPOO 8OZ,Beauty,,1150,0051416080254,BEAUTY SUPPLIES,3,0
1602,Nutrisse Deep Burgundy # 42,Beauty,,1640,0603084244140,BEAUTY SUPPLIES,0,0
1630,Garnier Sleek & Shine Moroccan,Beauty,,1390,0603084290390,BEAUTY SUPPLIES,0,0
647,S CURL BEARD BALM,,,1100,0038276909581,BEAUTY SUPPLIES,0,0
675,BUFFER,,,100,,BEAUTY SUPPLIES,-73,0
734,ANNIE SATIN SCARF MULTI-COLOR,,,550,0705372044323,BEAUTY SUPPLIES,3,0
761,"HAIRPINS , BLACK 2.5"" 60CT",,,170,0705372033167,BEAUTY SUPPLIES,0,0
794,5X5 BODY WAVE CLOSURE,,12,10500,,BUNDLES,2,0
832,EAR RING,,,1000,,BEAUTY SUPPLIES,-69,0
860,SILICON MIX LEAVE IN TREATMENT,,,1700,7464804102903,BEAUTY SUPPLIES,-1,0
882,JUVIAS SAHARAN BLUSH 2,,,0,0869001000347,BEAUTY SUPPLIES,2,0
539,C/N Hair Colour #21 Rich Brown,Beauty,,625,0075724640214,BEAUTY SUPPLIES,-6,0
566,Zimii Detangling Shampoo 16oz,Beauty,,550,0636853703371,BEAUTY SUPPLIES,-8,0
593,ESSATIONS MOISTURE SHEEN CONDIT,Beauty,,1300,0051416080285,BEAUTY SUPPLIES,6,0
1603,Nutrisse Dark Brown #40,Beauty,,1640,0603084242726,BEAUTY SUPPLIES,0,0
1632,Triple Nutritrion Conditioner 1,Beauty,,850,0603084491520,BEAUTY SUPPLIES,-1,0
648,S CURL 360  WAVE 3OZ,,,950,0038276009144,BEAUTY SUPPLIES,4,0
676,"WIG WATER WAVE FRONTAL 24""",,,36000,,BEAUTY SUPPLIES,0,0
735,14 NO TANGLE THICK PONYTAILERS,,,320,0705372033655,BEAUTY SUPPLIES,-1,0
762,ANNIE 6.5 SCISSORS BLACK  W/HAN,,,300,0705372050553,BEAUTY SUPPLIES,1,0
795,5X5 BODY WAVE CLOSURE,,14,11000,,BUNDLES,5,0
833,ELF LIP PLUMPING GLOSS,,,1500,,BEAUTY SUPPLIES,-5,0
861,SHEA CASTOR OIL SHAMPOO 13OZ,,,2000,0764302215509,BEAUTY SUPPLIES,3,0
883,JUVIAS SAHARAN BLUSH 1,,,0,0869001000279,BEAUTY SUPPLIES,1,0
540,C/N Hair Colour #41 Honey Blond,Beauty,,800,0075724640412,BEAUTY SUPPLIES,0,0
567,Zimii Moisturizing shampoo 16oz,Beauty,,900,0636853702374,BEAUTY SUPPLIES,-4,0
594,ESSATIONS SOOTHING SCALP BASE 9,Beauty,,1400,0051416080117,BEAUTY SUPPLIES,0,0
1604,Nutrisse True Red #66,Beauty,,1640,0603084242627,BEAUTY SUPPLIES,0,0
1633,Triple Nourish Curl Nourish Sha,Beauty,,850,0603084491896,BEAUTY SUPPLIES,1,0
649,S CURL WAVE POMADE 30Z,,,650,0038276009120,BEAUTY SUPPLIES,1,0
677,KIDS CLOTHES,,,1200,,KIDS,-123,0
736,ANNIE FAMILY SWIMMING CAP,,,480,0705372044309,BEAUTY SUPPLIES,1,0
763,PEARL SHINE COMBS 2PCS PCK COMB,,,180,0705372001456,BEAUTY SUPPLIES,0,0
796,BOY TOP,,,2000,,KIDS,-9,0
834,RIMMEL MASCARA,,,1800,3614229315936,BEAUTY SUPPLIES,-2,0
862,SHEA YUCCA SHAMPOO 13OZ,,,2000,0764302210207,BEAUTY SUPPLIES,2,0
884,JUVIAS THE SAHARAN,,,0,0869001000231,BEAUTY SUPPLIES,0,0
541,C/N Hair Colour #11 Natural Bla,Beauty,,900,0075724780118,BEAUTY SUPPLIES,-11,0
568,Zimii Detangling Shampoo 8oz,Beauty,,610,0636853700370,BEAUTY SUPPLIES,19,0
595,ESSATIONS  HYDRATION SHAMP 32OZ,Beauty,,1900,0051416080155,BEAUTY SUPPLIES,1,0
1605,Root Rescue Soft Black #3,Beauty,,2300,0071249399248,BEAUTY SUPPLIES,1,0
1635,MAYBELLINE FIT ME #334,Beauty,,1950,0041554539639,BEAUTY SUPPLIES,0,0
650,PINK SBCO MOIST HAIR MILK 12OZ,,,1350,0038276006815,BEAUTY SUPPLIES,3,0
678,WIG WATER WAVE FRONTAL 26,,,42000,,BEAUTY SUPPLIES,0,0
737,MEDIUM WAVE BRUSH,,,600,0705372021607,BEAUTY SUPPLIES,1,0
764,CONTACTS  LENS PURE HAZEL,,,2500,,BEAUTY SUPPLIES,-6,0
797,BOY SHORTS,,,2000,,KIDS,-4,0
835,KIDS SET,,,2000,,KIDS,-123,0
863,SHEA BABY COCONUT OIL WASH,,,2000,0764302224051,BEAUTY SUPPLIES,0,0
885,JUVIAS THE NUBIAN,,,0,0869001000200,BEAUTY SUPPLIES,2,0
542,C/N Hair Colour #32 Spiced Red,Beauty,,625,0075724640320,BEAUTY SUPPLIES,0,0
569,Zimii Ultra Moisturizing condit,Beauty,,430,0636853700387,BEAUTY SUPPLIES,18,0
596,ESSATIONS 7 IN 1 COND 8OZ,,,1400,,BEAUTY SUPPLIES,3,0
1606,Root Rescue Black #2,Beauty,,1290,0071249402405,BEAUTY SUPPLIES,0,0
1640,MAYBELLINE SUPERSTAY 370,Beauty,,2950,0041554559446,BEAUTY SUPPLIES,2,0
651,S CURL BEARD WASH 8OZ,,,1100,0038276909567,BEAUTY SUPPLIES,0,0
679,CLIP 2,,,150,,BEAUTY SUPPLIES,-118,0
738,STYLING RUBBER CUSHION BRUSH,,,750,0705372022529,BEAUTY SUPPLIES,-10,0
765,BABY SET,,,2500,,KIDS,-18,0
798,BED HEAD CRIMP IRON,,,7000,0630623003654,BEAUTY SUPPLIES,-4,0
836,"6x6 BODY WAVE CLOSURE 14""",,,10000,,BUNDLES,-2,0
864,SHEA BABY CHAMOMILE,,,1800,0764302901297,BEAUTY SUPPLIES,0,0
886,JUVIAS AFRIQUE,,,0,0857494007523,BEAUTY SUPPLIES,-1,0
1156,"13X4 FRONTAL WIG 28""",,28,72000,,BUNDLES,0,0
1181,"SOLO EXPRESS  10"" 1B",,,3200,0828179904307,BEAUTY SUPPLIES,-18,0
1203,EDGE BRUSH 2,,,300,6923172807090,BEAUTY SUPPLIES,-62,0
1220,"10"" CLOSURE BOB 130%",,,18500,,BUNDLES,-3,0
1232,MS REMI WIG CAP,,,200,0705372044002,BEAUTY SUPPLIES,-16,0
1246,DOO GRO ANTI ITCH,,,1600,0649010751917,BEAUTY SUPPLIES,0,0
1256,ANNIE HOT COMB,,,3500,0705372055305,BEAUTY SUPPLIES,0,0
1286,ANNIE RUBBER BAND BLACK,,,250,0705372031583,BEAUTY SUPPLIES,-24,0
1313,LA COLORS,,,600,0081555666156,BEAUTY SUPPLIES,-17,0
1340,NETROGENA TUMERIC MOISTURIZER,,,2200,0070501112434,BEAUTY SUPPLIES,0,0
1366,KOJIC SAN BODY LOTION,,,1800,0651348297210,BEAUTY SUPPLIES,-2,0
1372,CAROTONE CREME JAR 10OZ,,,1600,6182000132272,BEAUTY SUPPLIES,7,0
1399,KISS PENCIL FLAT IRON,,,5500,0731509763041,BEAUTY SUPPLIES,-16,0
1157,"13X4 FRONTAL WIG 30""",,30,75000,,BUNDLES,4,0
1182,"SOLO EXPRESS 12"" 1B",,12,3900,0828179904468,BEAUTY SUPPLIES,-7,0
1204,ECO GEL 8OZ BLUE,,,400,0748378001181,BEAUTY SUPPLIES,0,0
1221,"BLUNT CUT BOB 12""",,,19500,,BUNDLES,-2,0
1233,VIRGIN HAIR FERTILIZER,,,1450,6156000003801,BEAUTY SUPPLIES,4,0
1247,PINK GLOSSER,,,1350,0038276005603,BEAUTY SUPPLIES,0,0
1287,CARO WHITE,,,1500,6181100530049,BEAUTY SUPPLIES,-8,0
1314,LIP BALM ACAI BERRY,,,500,0017754450777,BEAUTY SUPPLIES,-9,0
1341,NEUTROGENA CLEAR PORE ASTRINGEN,,,1300,0070501116906,BEAUTY SUPPLIES,0,0
1367,KOJIC ACID BODY OIL,,,1400,6186000112951,BEAUTY SUPPLIES,-5,0
1373,CAROTONE CREME TUBE,,,900,6182000101667,BEAUTY SUPPLIES,6,0
1400,FOOT PEEL MASK,,,3500,,BEAUTY SUPPLIES,-7,0
1183,"SOLO EXPRESS 14"" 1B",,,5700,0828179904628,BEAUTY SUPPLIES,-20,0
1205,ECO GEL 80Z PINK,,,450,0748378001051,BEAUTY SUPPLIES,0,0
1222,"JOY 14"" FRONTAL BOB",,,32000,,BUNDLES,0,0
1234,HAIR SKIN & NAILS GUMMIES,,80,2400,0074312785641,BEAUTY SUPPLIES,0,0
1248,EYELINER WITH SHARPENER,,,150,,BEAUTY SUPPLIES,-46,0
1288,ORS FIXIT WIG GRIP GEL,,,1700,0632169118007,BEAUTY SUPPLIES,1,0
1315,PALMERS LIP BALM,,,600,0010181032226,BEAUTY SUPPLIES,3,0
1342,NEUTROGENA RAPID CLEAR ASTRINGE,,,2200,0070501060681,BEAUTY SUPPLIES,0,0
1368,HAIR BAND,,,1000,,BEAUTY SUPPLIES,-3,0
1374,CAROTONE BRIGHTENING OIL,,,900,6182000100479,BEAUTY SUPPLIES,4,0
1401,CURLA LA LA,,,1500,0034285696153,BEAUTY SUPPLIES,7,0
1405,BLISTEX,,,600,0041388003153,BEAUTY SUPPLIES,-9,0
1184,"SOLO EXPRESS 10"" #2",,,3200,0828179904314,BEAUTY SUPPLIES,-1,0
1206,REMINGTON FLAT IRON 1,,,6000,0074590507935,BEAUTY SUPPLIES,-17,0
1235,HAIR SKIN NAILS GUMMIES 140CNT,,140,4200,0074312801525,BEAUTY SUPPLIES,0,0
1249,BRAIDING TAIL COMB,,,160,0636227204992,BEAUTY SUPPLIES,27,0
1289,WOOD BEADS SMALL,,,350,,BEAUTY SUPPLIES,-14,0
1316,VASELINE ALOE VERA LIP BALM,,,600,8859581006860,BEAUTY SUPPLIES,1,0
1343,AVEENO CLEANSIND PADS,,,1500,0381370013693,BEAUTY SUPPLIES,0,0
1375,CAROTONE LOTION 550 ML LARGE,,,1900,6182000105382,BEAUTY SUPPLIES,6,0
1402,BLUE ALDO CROSSBODY,,,7000,,BEAUTY SUPPLIES,-2,0
1407,cuticle trimmer,,,600,0639277537287,BEAUTY SUPPLIES,-4,0
1409,AFRICAN SOAP,,,2500,0786370784114,BEAUTY SUPPLIES,1,0
1411,FAB ESSENTIAL,,,1300,,BEAUTY SUPPLIES,-21,0
1185,"SOLO EXPRESS 12"" #2",,,3900,0828179904475,BEAUTY SUPPLIES,0,0
1207,CERAMIC IRON DOUBLE,,,7000,0074108390325,BEAUTY SUPPLIES,1,0
1236,KANECHOM KARITE,,,3000,,BEAUTY SUPPLIES,1,0
1250,WEAVING CAP,,,700,0842510005515,BEAUTY SUPPLIES,14,0
1260,WALKER TAPE ULTRA HOLD,,,7200,0856459002115,BEAUTY SUPPLIES,4,0
1290,WOOD BEADS LARGE,,,600,,BEAUTY SUPPLIES,-13,0
1317,VASELINE COCOA BUTTER LIP BALM,,,600,0859581006877,BEAUTY SUPPLIES,0,0
1344,AVEENO DAILY MOISTURIZER,,,3150,0381370036951,BEAUTY SUPPLIES,0,0
1376,CAROTONE SOAP,,,750,6182000100462,BEAUTY SUPPLIES,-7,0
1403,TINTED LACE,,,0,,BEAUTY SUPPLIES,-9,0
1412,"DONOR STRAIGHT 12""",,,12750,,BEAUTY SUPPLIES,3,0
1428,QFITT BEIGE CAP,,,300,0842510001043,BEAUTY SUPPLIES,-6,0
1440,SACHA PRIMER,,,2200,0763130919849,BEAUTY SUPPLIES,2,0
1186,"SOLO EXPRESS 14"" #2",,,5700,0828179904635,BEAUTY SUPPLIES,-2,0
1208,REMINGTON WAND,,,7000,0074590512670,BEAUTY SUPPLIES,-1,0
1237,WATER WAVE TWIST,,,1500,,BEAUTY SUPPLIES,-12,0
1261,SHEA MOISTURE SERUM,,,2400,0764302215530,BEAUTY SUPPLIES,0,0
1291,PLASTIC WOOD BEADS,,,450,,BEAUTY SUPPLIES,5,0
1318,WET N WILD MASCARA,,,600,0077802413611,BEAUTY SUPPLIES,0,0
1345,AVEENO SCRUB,,,2300,0381371181919,BEAUTY SUPPLIES,0,0
1377,CARO WHITE DAY AND NIGHT,,,900,6181100535594,BEAUTY SUPPLIES,5,0
1404,ARDELL LASHES MEDIUM,,,750,0074764650528,BEAUTY SUPPLIES,0,0
1413,"DONOR STRAIGHT 14""",,,13500,,BEAUTY SUPPLIES,0,0
1429,QFITT AUBURN CAP,,,300,0842510001432,BEAUTY SUPPLIES,4,0
1441,RING,,,1000,,ACCESSORIES,-7,0
1445,CASH PAYOUT,,,0,,BEAUTY SUPPLIES,-1,0
710,argan oil,,,1500,,BEAUTY SUPPLIES,-21,0
739,JUMBO PLASTIC CLIP 4,,,410,0705372031835,BEAUTY SUPPLIES,0,0
766,GIFT BOX,,,300,,BEAUTY SUPPLIES,-4,0
799,WIG 08,,,16500,,BUNDLES,-9,0
837,KIDS DRESS,,,3300,,KIDS,-36,0
865,BLONDE WIG 08,,,19000,,BUNDLES,-3,0
933,CAL,,,4000,,KIDS,-1,0
969,SHELL SPRAY BOTTLE,,,280,0705372047041,BEAUTY SUPPLIES,1,0
989,BLUE WIG,,,0,,BUNDLES,-3,0
1024,"STRAIGHT FRONTAL WIG 10""",,10,22000,,BUNDLES,0,0
1057,WATCH MOV,,,7000,,ACCESSORIES,-5,0
1084,HAIR ACCESSORIES,,,400,0671331080094,BEAUTY SUPPLIES,-190,0
1101,"BDAY 18/20/22 + 14"" CLOSURE",,,0,,BUNDLES,0,0
740,ANNIE SHAMPOO BRUSH 24PCS,,,140,0705372029238,BEAUTY SUPPLIES,1,0
767,WONDER BLENDER,,,0,,,-20,0
800,BENJAMINS SHAMPOO,,,1450,0832762598156,BEAUTY SUPPLIES,0,0
838,REAL TECHNIQUES 3 IN 1 BRUSH,,,2500,0079625018998,BEAUTY SUPPLIES,-1,0
866,TOY,,,2500,,BEAUTY SUPPLIES,-18,0
970,DIAMOND SPRAY BOTTLE,,,280,0705372047058,BEAUTY SUPPLIES,0,0
990,wig st,,,12000,,BEAUTY SUPPLIES,-6,0
1025,"STRAIGHT FRONTAL WIG 12""",,12,23000,,BUNDLES,0,0
1058,WATCH,,,3500,,ACCESSORIES,-12,0
1085,3.5x4 STRAIGHT CLOSURE,,,6500,,BUNDLES,0,0
1102,"BDAY 20/22/24 +16"" CLOSURE",,,0,,BUNDLES,-2,0
1130,"USD W/SALE 26""",,,61,,BEAUTY SUPPLIES,0,0
741,SQUARE PADDLE CUSHION BRUSH,,,600,0705372020044,BEAUTY SUPPLIES,0,0
768,"DEEP CURLY 12"" WIG",,,21000,,BUNDLES,-2,0
801,BOY,,,1800,,KIDS,-1,0
839,REAL TECHNIQUES POWDER,,,2500,0079625714012,BEAUTY SUPPLIES,0,0
867,HAND SANITIZER,,,500,,BEAUTY SUPPLIES,-3,0
971,ANNIE 400M THREAD,,,500,0705372048468,BEAUTY SUPPLIES,2,0
991,WIG BOB,,,22000,,BEAUTY SUPPLIES,-3,0
1026,"STRAIGHT FRONTAL WIG 14""",,14,25000,,BUNDLES,-3,0
1059,COCONUT OIL MIST,,,1800,0022796916471,BEAUTY SUPPLIES,0,0
1086,ROOM DECOR,,,600,,BEAUTY SUPPLIES,-1,0
1103,"BDAY 22/24/26 + 16"" CLOSURE",,,0,,BUNDLES,-1,0
1131,"USD W/SALE 28""",,,65,,BUNDLES,0,0
742,LOOKS HAIR PINS 1 3/4 100 #3904,,,200,0692541939040,BEAUTY SUPPLIES,2,0
769,SILICON MIX LEAVE IN,,,1500,,BEAUTY SUPPLIES,-7,0
802,SALE WIG 14 STRAIGHT,,,16000,,BEAUTY SUPPLIES,-18,0
840,MODA MYTHICAL 5PS KIT,,,4500,0090672379313,BEAUTY SUPPLIES,-1,0
868,LEGGINGS,,,1500,,KIDS,-84,0
972,ANNIE 70M THREAD,,,150,0705372048505,BEAUTY SUPPLIES,2,0
992,GLASS,,,500,,KIDS,-12,0
1027,"STRAIGHT FRONTAL WIG 16""",,16,28000,,BUNDLES,0,0
1060,BANG BOB WIG 08,,,17000,,BUNDLES,4,0
1087,MEGA GROWTH,,,250,0802535121256,BEAUTY SUPPLIES,-53,0
1104,"BDAY 24/26/28 + 18"" CLOSURE",,,35500,,BEAUTY SUPPLIES,0,0
1132,"USD W/SALE 30""",,,70,,BUNDLES,0,0
743,12 BRAIDED PONYTAILERS,,,310,0705372033709,BEAUTY SUPPLIES,0,0
770,clairol basic white 16oz,,,4500,0381510000125,BEAUTY SUPPLIES,7,0
803,Mud pack masque QH,,,0,0079896586516,BEAUTY SUPPLIES,0,0
841,MODA TOTALLY ELECTRIC 7PS,,,3000,0090672382511,BEAUTY SUPPLIES,-1,0
869,JUVIAS PLACE THE WARRIOR,,,0,0857494007288,BEAUTY SUPPLIES,-3,0
973,J CURVEB WEAVING NEEDLE,,,50,10705372048564,BEAUTY SUPPLIES,137,0
993,SOFTEE GROWTH OIL,,,800,0096002001992,BEAUTY SUPPLIES,0,0
1028,"STRAIGHT FRONTAL WIG 18""",,18,32000,,BUNDLES,1,0
1061,JOY CURLY 180% CLOSURE WIG,,14,22500,,BUNDLES,-3,0
1088,sock one pair,,,500,,KIDS,-5,0
1105,"BDAY 26/28/30 + 18"" CLOSURE",,,37000,,BUNDLES,-2,0
1187,ROSE HIP GLOSS,,,200,0731509815610,BEAUTY SUPPLIES,-10,0
744,ANNIE TANGLE FREE HAIR BAND 17,,,410,0705372033761,BEAUTY SUPPLIES,0,0
771,ETERNAL,,,650,0017502008403,BEAUTY SUPPLIES,35,0
804,ETERNITY NAIL POLISH,,,650,,BEAUTY SUPPLIES,73,0
842,MODA MYTHICAL 6PC CELESTIAL BLU,,,4500,0090672380111,BEAUTY SUPPLIES,0,0
870,JUVIAS PLACE THE TRIBE,,,3500,0857494007370,BEAUTY SUPPLIES,-4,0
974,TWEEZER 6021,,,210,0705372060217,BEAUTY SUPPLIES,-19,0
1029,"STRAIGHT FRONTAL WIG 20""",,20,36000,,BUNDLES,0,0
1062,"FC WIG 14""",,14,22500,,BUNDLES,1,0
1089,TOMMY BAG,,,5000,,BEAUTY SUPPLIES,-1,0
1106,NAKED CREAM DEVELOPER,,,1300,8809005763017,BEAUTY SUPPLIES,1,0
1188,"JANET PASSION TWIST BURG 24""",,,1400,0884593251281,BEAUTY SUPPLIES,-3,0
1209,TAILORED CROWN LACE TINT SPRAY,,,3500,,BEAUTY SUPPLIES,2,0
805,PRESSING COMB,,,7000,,BEAUTY SUPPLIES,-33,0
843,MODA MYTHICAL 6PC FROZEN KIT,,,4000,,BEAUTY SUPPLIES,0,0
871,JUVIAS NUBIAN 2,,,0,0869001000217,BEAUTY SUPPLIES,0,0
975,TWEEZER SQUARE TIP 6022,,,210,0705372060224,BEAUTY SUPPLIES,-5,0
1030,"STRAIGHT FRONTAL WIG 22""",,22,44000,,BUNDLES,1,0
1063,"FC WIG 12""",,12,21500,,BUNDLES,-4,0
1107,"W/SALE BUNDLE 8""",,,3600,,BUNDLES,-2,0
1189,"JANET PASSION 613 24""",,,1400,0884593251274,BEAUTY SUPPLIES,-2,0
1210,AUNT JACKIE SACHET,,,350,0034285692025,BEAUTY SUPPLIES,-15,0
1238,hair  tube,,,0,0658302055329,BEAUTY SUPPLIES,-7,0
1262,SHEA MOISTURE  LOTION,,,2400,0764302215523,BEAUTY SUPPLIES,1,0
1292,JUMBO PACK BEADS,,,800,,BEAUTY SUPPLIES,-39,0
1319,SWISSPERS SILICONE BLENDER,,,600,0048341010739,BEAUTY SUPPLIES,2,0
1346,CLEAN N CLEAR LEMON  SCRUB,,,1800,0381371182398,BEAUTY SUPPLIES,1,0
806,WOW VOL,,,400,,BEAUTY SUPPLIES,-1,0
844,REAL TECHNIQUES,,,2000,0079625714111,BEAUTY SUPPLIES,0,0
